max_wind
30.86990937
17.99693291
33.41144046
64.80487656
16.69252042
22.1904641
16.01998406
25.89148291
4.768013232
66.37334594
17.95945543
6.972571532
64.97619404
21.09106226
39.24077174
17.39987202
17.36184864
8.92263702
13.13643606
11.11934705
31.38395864
16.88231608
16.84990096
6.176455448
9.078364743
17.21407789
14.11671769
40.10423625
9.512588997
49.43116926
21.71534081
7.724960424
18.10511663
9.773735028
25.17070208
34.48481604
26.92189382
39.9769623
24.07351954
50.39680603
21.41522541
8.005147175
1.387221365
28.72633224
27.39839558
42.78888789
27.74600554
26.22076089
1.089157076
20.39705545
18.09596247
1.60182764
67.00236913
4.812228832
31.98123996
10.54679823
2.21298176
29.22843634
54.86250449
8.088794862
4.561802863
10.27693454
29.63921698
42.24462252
45.36095498
34.17285189
49.06404916
33.26423505
23.19610256
8.952087723
32.02740598
37.93908602
36.77710384
39.41534951
6.158062477
28.19040509
41.67581675
18.2852523
24.57585263
16.82000194
9.081907171
28.92663432
20.67014444
10.10350937
27.21902512
52.19492283
3.128546786
59.81673866
9.575211784
20.15853283
5.456278697
15.55142799
23.04315318
13.50130534
25.23837991
12.12894934
30.03204776
3.25147762
33.13220608
40.82923455
23.50639879
15.43045259
19.80762887
29.92992788
54.4347931
12.26577714
71.41189391
10.61655611
10.20400229
2.480729366
14.94670806
20.07321754
22.24450918
9.762484158
22.03474269
18.22029336
24.54155521
27.83120841
17.00452665
28.85414197
14.55014587
15.06919474
1.991384313
27.13301097
5.482074731
71.27592061
40.35360441
30.57818175
26.74426217
13.18099125
8.538635671
18.39181061
2.3420412
30.16711348
14.12087318
31.49858582
8.269093577
12.95298041
3.433870048
24.0866744
29.55367337
23.26688375
2.251883482
6.381196058
25.21068556
24.79522444
28.15006425
50.35357782
56.68216947
42.6921268
5.234129401
31.49690129
5.664580511
6.792867325
12.83063127
30.46681551
25.72472578
10.41843025
31.76906427
8.653932677
21.47147699
4.647815967
8.548434582
34.51090035
5.402274662
57.7404402
7.947178728
26.86329033
20.82258295
13.89802613
16.95197817
6.612646897
30.15413502
6.590086586
24.87165336
13.81682557
35.81862014
37.80143928
14.38316177
58.72338422
