max_wind
15.26037639
4.015705584
4.001286728
24.30637731
21.37726772
17.9417651
30.52528338
10.20306467
81.12584916
9.391542941
11.90570209
3.688152969
9.227963599
25.8926929
9.191863644
0.621208254
8.982615802
33.23366668
9.807161383
24.6406866
31.05089366
5.412917343
1.634174308
1.873158426
12.96263637
29.25761699
7.089833525
15.86491274
4.259508159
7.835421856
34.70707316
17.12165949
7.011326209
20.68678584
12.71828915
13.04999957
5.949276195
7.382907862
2.598865735
19.67740312
12.73269207
1.62602725
15.20564447
14.60963863
24.99357209
22.85567125
17.27223802
14.39979175
11.12521656
4.753536968
36.33274214
29.45718285
34.58754392
31.14071103
7.605287761
30.75286273
11.75093449
7.03012382
13.14751583
14.22199021
24.91597691
41.05452363
69.97024678
9.817862167
38.43338099
30.61268864
42.36433956
6.86172729
15.95757777
12.0791187
12.23870481
15.1417675
28.22071445
61.77150683
13.57896529
3.263702897
4.333855756
13.24433117
40.29871013
28.79388086
20.75767219
16.13125616
4.796674588
44.07986492
32.27870916
22.03914938
18.66429731
33.53579647
2.62032911
66.31806141
12.09004838
42.52553204
58.07352336
42.8830278
5.663979074
9.375475444
29.17339391
17.91459108
11.1787623
21.25688653
14.03540129
20.33327871
12.09439307
26.28986819
32.35767439
23.83340301
2.332085714
1.671440256
4.078634324
5.216135213
12.20307575
24.33817818
9.306548475
14.4523349
8.184110192
11.65413459
33.60495964
10.06419556
32.85523153
28.36626073
37.04278619
19.29281954
7.468135871
18.50291114
7.96281081
22.45710794
40.13310666
0.417524734
3.84211854
25.4345265
5.236593706
8.478706274
5.435537047
2.702990375
24.84406294
18.69182085
33.76861593
76.23682844
7.594289165
5.889043642
29.05645197
34.5245032
29.31132756
20.83043147
2.264263614
65.78049467
17.21112318
19.81974834
30.32039928
9.426442201
6.002919597
4.738296611
24.42181043
1.612109042
21.23104263
15.83999085
8.077205607
23.73684668
7.136698944
7.277745208
5.550907267
33.18433788
62.94817663
12.35447251
0.302084906
1.442056497
10.79857949
7.374593719
6.956989744
3.577438603
29.84459613
31.93291794
36.34440286
51.15627021
13.62387576
15.70245156
9.015507052
39.73747442
0.453875248
23.12476427
12.70764347
0.546805441
27.49414902
21.32662318
5.955303672
44.89038594
67.03401862
1.793585311
26.79941821
21.26048686
31.95359494
20.30945376
34.75521476
19.96942462
21.69060727
12.79725047
36.88440836
10.66024909
13.11745203
2.850577222
16.52189952
3.681075802
26.62759463
10.75854184
6.034880512
45.29773629
9.969478557
9.827769846
18.2101378
5.530510089
32.06988937
25.05538703
7.873400716
21.84020281
